SYMBOL,OPEN,HIGH,LOW,CLOSE,PREVCLOSE,RSI
SUNCLAYLTD,3490.0,3514.0,3445.0,3446.2,3492.35,30.020587684821294
SUNDARAM,2.1,2.1,2.05,2.05,2.1,0.0
SUNDARMFIN,1495.6,1514.0,1445.0,1480.05,1495.6,72.8221597751907
SUNDARMHLD,92.05,93.0,91.35,92.3,92.35,0.0
SUNDRMBRAK,382.0,384.65,375.3,377.1,385.9,8.641975308642074
SUNDRMFAST,521.55,535.0,521.55,529.95,526.3,46.72489082969434
SUNFLAG,56.8,57.5,55.9,56.8,56.85,0.0
SUNILHITEC,1.65,1.65,1.55,1.55,1.6,0.0
SUNPHARMA,439.1,439.9,432.2,433.8,436.1,70.37914691943132
SUNTECK,348.85,349.4,343.05,347.3,349.8,48.21428571428563
SUNTV,589.45,595.95,585.4,592.2,585.1,18.933333333333394
SUPERHOUSE,134.1,135.55,131.95,133.0,133.75,21.621621621621628
SUPERSPIN,7.6,8.05,7.6,7.9,7.7,0.0
SUPPETRO,204.45,207.5,202.0,203.7,207.35,34.55056179775278
SUPRAJIT,228.05,228.4,222.0,224.3,228.2,62.711864406779675
SUPREMEIND,1102.55,1113.7,1080.2,1085.55,1102.75,0.0
SUPREMEINF,23.35,23.65,22.6,22.65,23.75,0.0
SURANASOL,8.95,9.05,8.7,9.0,8.65,0.0
SURANAT&P,4.65,4.8,4.55,4.7,4.55,0.0
SURYALAXMI,42.0,43.15,42.0,43.05,42.5,0.0
SURYAROSNI,228.75,230.9,225.05,227.65,226.95,69.67213114754088
SUTLEJTEX,41.05,41.7,40.8,41.25,41.3,0.0
SUVEN,233.55,237.45,232.0,233.0,234.45,58.695652173913096
SUZLON,5.35,5.5,5.15,5.45,5.3,0.0
SVLL,68.5,69.6,68.5,69.6,67.6,0.0
SWANENERGY,98.8,101.0,98.0,99.45,98.8,20.370370370370296
SWARAJENG,1465.05,1510.0,1460.05,1503.0,1472.7,62.17704362558222
SWELECTES,281.55,281.55,270.0,272.2,278.5,61.56069364161846
SYMPHONY,1153.0,1178.95,1120.1,1153.5,1146.6,33.30838323353295
SYNCOM,3.15,3.15,3.0,3.1,3.1,0.0
SYNDIBANK,38.8,40.9,38.6,40.6,38.8,51.428571428571445
SYNGENE,547.5,550.8,542.5,544.45,547.5,0.0
TAINWALCHM,71.35,74.0,71.35,73.55,71.25,49.40476190476185
TAJGVK,175.6,176.45,172.4,172.95,174.9,26.241134751773075
TAKE,148.2,149.2,141.65,145.2,148.9,16.058394160583873
TALBROAUTO,243.15,243.15,234.5,236.4,234.3,86.70076726342703
TALWALKARS,42.35,43.8,41.5,42.6,42.35,0.0
TALWGYM,110.55,113.9,108.45,110.9,110.8,0.0
TANLA,30.8,31.5,30.5,31.3,30.75,0.0
TANTIACONS,4.55,4.75,4.45,4.75,4.65,0.0
TARACHAND,28.05,29.3,28.05,29.3,30.0,0.0
TARAJEWELS,1.6,1.6,1.55,1.55,1.6,0.0
TARAPUR,4.0,4.0,3.95,3.95,3.85,0.0
TARMAT,37.2,38.45,37.2,38.2,38.9,0.0
TASTYBITE,8752.05,8752.05,8590.15,8612.35,8764.85,0.0
TATACHEM,696.0,704.8,694.5,698.45,694.45,20.997375328084047
TATACOFFEE,97.05,99.65,95.5,97.4,97.05,39.18918918918909
TATACOMM,537.0,544.0,522.65,531.45,536.0,69.07216494845379
TATAELXSI,1030.0,1035.0,984.05,1003.9,1029.7,40.57815845824407
TATAGLOBAL,210.6,214.9,210.0,213.8,210.05,25.86206896551724
TATAINVEST,899.15,902.9,895.1,898.6,900.3,85.07042253521195
TATAMETALI,609.65,625.0,608.0,622.1,609.2,52.653061224489946
TATAMOTORS,169.0,171.95,168.5,170.95,166.05,45.30201342281875
TATAMTRDVR,90.5,92.2,90.25,91.5,89.05,32.026143790849744
TATAPOWER,74.3,75.55,73.7,75.05,74.2,0.0
TATASPONGE,825.9,834.65,808.55,813.75,825.9,0.0
TATASTEEL,82.0,82.0,77.0,81.25,81.7,26.838235294117553
TATASTEEL,481.0,492.85,479.55,487.65,481.25,26.838235294117553
TATASTLBSL,37.8,38.2,37.1,37.5,37.7,0.0
TBZ,66.3,66.95,64.85,66.15,66.95,35.416666666666686
TCFSL,1082.01,1085.5,1082.01,1085.5,1083.01,0.0
TCFSL,1015.65,1020.0,1015.5,1016.5,1016.1,0.0
TCFSL,1020.1,1020.1,1019.0,1019.13,1019.17,0.0
TCFSL,1025.0,1025.0,1020.0,1024.63,1028.0,0.0
TCI,281.5,289.6,273.0,283.75,278.7,29.881656804733737
TCIDEVELOP,342.55,369.0,342.55,349.2,353.1,44.258373205741556
TCIEXP,638.05,647.95,635.0,637.65,640.65,85.42056074766364
TCIFINANCE,15.45,15.45,14.65,15.05,15.0,0.0
TCNSBRANDS,716.0,722.95,712.0,719.7,717.25,87.19101123595513
TCPLPACK,433.0,433.0,415.6,419.8,420.9,38.33333333333338
TCS,1900.0,1901.2,1841.0,1876.85,1899.95,37.9548306148055
TDPOWERSYS,126.55,128.5,126.0,127.9,126.45,43.54838709677432
TEAMLEASE,2880.2,2887.6,2821.0,2837.2,2883.7,44.91157824491157
TECHIN,6.25,6.25,6.25,6.25,6.0,0.0
TECHM,694.45,697.05,672.5,681.1,691.25,17.87109374999997
TECHNOE,240.0,242.8,238.25,240.0,241.85,15.478260869565176
TECHNOFAB,136.55,138.9,133.9,138.2,136.55,51.21951219512195
TEJASNET,200.85,203.0,198.05,200.45,200.1,0.0
TERASOFT,38.2,41.0,38.0,40.25,38.55,62.015503875969
TEXINFRA,56.5,57.0,56.0,56.5,56.95,0.0
TEXMOPIPES,20.7,21.4,20.7,20.85,20.85,0.0
TEXRAIL,57.05,57.9,56.65,57.35,57.0,0.0
TFCILTD,123.95,124.35,123.3,123.45,123.95,0.0
TFL,4.95,5.0,4.7,4.95,4.95,0.0
TGBHOTELS,16.05,16.35,15.6,16.05,16.0,0.0
THANGAMAYL,388.3,392.25,368.0,376.6,392.8,34.56284153005477
THEINVEST,166.0,166.0,158.4,163.15,160.1,55.10752688172043
THEJO,589.0,589.0,589.0,589.0,590.0,0.0
THEMISMED,341.0,342.05,331.05,339.7,339.7,58.35051546391757
THERMAX,1130.25,1159.95,1129.5,1140.3,1136.4,92.83228949199737
THIRUSUGAR,33.1,34.95,31.05,32.3,29.25,82.72251308900519
THOMASCOOK,232.0,239.75,231.1,239.05,232.15,83.33333333333344
THYROCARE,551.0,551.0,532.9,548.9,549.15,94.33198380566847
TI,16.0,16.1,15.55,15.9,16.05,0.0
TIDEWATER,5434.95,5445.0,5390.0,5401.25,5413.7,50.61398825413853
TIFIN,510.2,510.2,492.55,499.85,507.4,37.03703703703711
TIIL,592.05,603.0,590.0,596.8,591.05,34.609250398724015
TIINDIA,360.0,369.0,346.8,351.1,359.35,62.28646517739817
TIJARIA,21.0,21.25,20.85,21.0,20.95,0.0
TIL,263.5,270.9,263.5,268.95,267.35,21.6216216216214
TIMESGTY,31.5,31.5,31.5,31.5,31.8,0.0
TIMETECHNO,104.45,104.45,102.15,103.35,101.75,62.68656716417925
TIMKEN,597.55,601.0,588.0,590.75,599.85,68.21766561514198
TINPLATE,145.8,146.75,142.75,145.8,144.9,20.833333333333385
TIPSINDLTD,61.4,62.0,59.9,60.2,60.05,44.554455445544455
TIRUMALCHM,110.25,110.95,104.55,106.4,109.85,17.751479289940832
TIRUPATI,47.35,47.35,47.35,47.35,44.5,0.0
TIRUPATIFL,43.25,43.25,43.25,43.25,43.4,0.0
TITAN,934.0,938.9,920.2,928.45,931.2,65.01305483028732
TMRVL,36.05,36.4,35.25,35.55,35.65,0.0
TNPETRO,38.3,38.8,38.0,38.65,38.45,0.0
TNPL,245.55,247.4,242.3,244.1,245.35,19.879518072289088
TNTELE,1.75,1.8,1.75,1.75,1.8,0.0
TOKYOPLAST,48.6,49.8,47.2,49.6,48.8,0.0
TORNTPHARM,1800.0,1826.5,1799.8,1817.15,1805.55,85.27493010251652
TORNTPOWER,264.0,264.8,259.3,261.7,260.5,60.06600660066008
TOTAL,28.25,28.25,28.25,28.25,28.85,0.0
TPLPLASTEH,149.9,151.55,149.0,149.6,150.75,38.725490196078255
TRANSWIND,17.0,17.0,17.0,17.0,17.85,0.0
TREEHOUSE,4.6,4.7,4.4,4.6,4.55,0.0
TREJHARA,51.45,51.45,51.45,51.45,54.15,0.0
TRENT,348.2,353.0,343.85,349.45,350.1,0.0
TRF,119.85,123.9,119.85,122.1,119.15,44.02985074626856
TRIDENT,67.65,67.9,66.3,66.75,67.3,42.857142857142755
TRIGYN,87.4,88.65,86.45,86.95,86.15,0.0
TRIL,14.45,14.45,13.8,13.9,14.25,0.0
TRITURBINE,113.0,113.0,108.1,109.15,111.85,38.400000000000006
TRIVENI,49.0,50.2,48.45,48.7,48.75,48.83720930232564
TTKHLTCARE,776.6,780.0,758.0,759.0,786.15,0.0
TTKPRESTIG,7506.9,7506.9,7352.0,7454.9,7514.2,45.554035567714614
TTL,65.2,65.9,64.9,65.05,65.35,61.62790697674415
TTML,4.0,4.05,3.95,3.95,4.0,0.0
TULSI,0.8,0.8,0.75,0.75,0.8,0.0
TV18BRDCST,37.1,37.65,36.5,37.45,37.05,0.0
TVSELECT,196.0,197.3,193.8,194.75,195.9,13.580246913580183
TVSMOTOR,537.0,545.9,535.65,540.95,537.85,26.153846153846146
TVSSRICHAK,2483.0,2483.05,2441.0,2462.6,2475.45,31.804043545878542
TVTODAY,361.0,366.8,361.0,364.0,363.95,21.15384615384606
TVVISION,4.55,5.0,4.4,4.95,4.75,0.0
TWL,79.0,79.95,78.1,79.45,79.1,0.0
UBL,1377.9,1377.9,1352.2,1371.15,1368.5,41.53439153439171
UCALFUEL,175.1,177.65,174.95,176.3,175.7,0.0
UCOBANK,21.7,22.0,21.35,21.75,21.1,48.97959183673471
UFLEX,280.1,284.0,273.55,275.45,277.1,37.450199203187125
UFO,259.15,261.45,256.65,257.55,259.1,42.9184549356224
UGARSUGAR,13.1,13.5,13.0,13.15,12.95,0.0
UJAAS,8.05,8.1,7.85,7.95,8.0,0.0
UJJIVAN,287.1,288.9,277.8,284.1,285.5,77.94486215538856
ULTRACEMCO,3928.0,3928.0,3853.0,3914.55,3900.05,21.00705580500326
UMANGDAIRY,59.8,63.8,57.8,59.5,58.55,44.680851063829756
UNICHEMLAB,190.55,193.0,190.0,192.5,190.75,47.29729729729781
UNIENTER,96.4,97.6,94.0,95.6,94.05,32.631578947368354
UNIINFO,25.85,26.45,25.85,26.05,26.0,0.0
UNIONBANK,88.95,93.0,88.2,92.25,88.75,89.39393939393953
UNIPLY,59.4,59.5,57.5,57.95,57.65,0.0
UNITECH,2.1,2.15,2.05,2.1,2.05,0.0
UNITEDBNK,12.05,12.3,11.95,12.25,12.05,0.0
UNITEDTEA,350.0,350.0,346.95,348.0,343.3,50.0
UNITY,1.6,1.6,1.55,1.55,1.6,0.0
UNIVCABLES,272.0,274.8,268.55,271.35,272.0,0.0
UPL,748.8,759.25,743.1,756.4,746.65,46.36363636363636
URJA,3.4,3.5,3.35,3.4,3.4,0.0
USHAMART,35.8,36.2,35.5,35.8,35.95,0.0
USHERAGRO,2.3,2.35,2.25,2.35,2.35,0.0
UTINEXT50,280.0,285.92,280.0,285.87,283.0,68.13495782567956
UTINIFTETF,1119.2,1122.1,1109.8,1117.45,1123.4,30.015552099533636
UTISENSETF,370.0,370.0,370.0,370.0,364.56,43.545611015490536
UTTAMSTL,10.8,10.9,10.75,10.85,10.75,0.0
UTTAMSUGAR,93.55,97.7,92.9,93.9,93.25,71.05263157894738
UVSL,0.1,0.15,0.1,0.15,0.1,0.0
UWCSL,20.1,20.1,20.1,20.1,19.45,0.0
V2RETAIL,271.15,281.0,265.25,274.7,271.15,28.286852589641242
VADILALIND,542.5,548.55,540.2,544.4,544.95,90.64516129032236
VAIBHAVGBL,716.0,718.4,707.05,708.6,714.1,40.81237911025142
VAKRANGEE,34.1,34.9,33.7,34.4,34.3,47.82608695652168
VARDHACRLC,45.85,45.95,43.95,45.5,45.25,48.07692307692305
VARDMNPOLY,11.8,11.8,11.4,11.7,11.55,0.0
VARROC,725.0,729.25,720.0,721.95,721.45,81.24576844956002
VASCONEQ,18.05,18.35,17.55,17.95,17.25,0.0
VASWANI,11.1,11.9,11.05,11.6,11.4,0.0
VBL,800.0,814.65,798.45,807.35,800.55,77.96420581655478
VEDL,188.0,194.45,186.65,192.9,187.95,35.22727272727272
VENKEYS,2377.0,2384.9,2335.0,2338.8,2370.4,18.769074262462098
VENUSREM,44.4,44.75,44.0,44.25,44.1,38.333333333333286
VERTOZ,185.0,187.25,184.0,187.1,184.55,0.0
VESUVIUS,1176.55,1199.0,1166.0,1186.55,1178.25,35.72635135135161
VETO,70.7,72.45,70.7,71.55,70.85,0.0
VGUARD,217.05,219.8,214.3,217.05,217.55,0.0
VHL,2209.0,2316.0,2209.0,2280.9,2273.95,59.36646641179691
VICEROY,4.9,5.2,4.85,5.0,5.05,0.0
VIDEOIND,3.25,3.35,3.1,3.2,3.2,0.0
VIDHIING,87.3,89.8,87.25,88.3,88.05,79.16666666666669
VIJAYABANK,47.5,48.25,47.1,48.05,47.3,0.0
VIJIFIN,1.75,1.75,1.75,1.75,1.8,0.0
VIJSHAN,7.05,7.55,7.05,7.45,7.25,0.0
VIKASECO,12.9,13.0,12.45,12.65,12.8,57.49999999999998
VIMTALABS,312.85,313.0,305.05,306.85,310.5,43.18181818181818
VINATIORGA,1611.05,1630.0,1594.85,1620.05,1618.3,47.60787992495304
VINDHYATEL,1870.3,1891.95,1860.0,1868.85,1866.15,4.97695852534531
VINYLINDIA,80.6,80.65,78.05,79.8,78.6,47.368421052631575
VIPCLOTHNG,28.55,28.6,28.0,28.1,28.3,0.0
VIPIND,513.95,523.8,507.65,519.65,511.8,66.16314199395771
VIPULLTD,34.2,35.0,33.8,34.8,33.8,65.2173913043479
VISAKAIND,424.0,428.25,423.75,424.55,425.65,47.058823529411804
VISASTEEL,8.9,8.9,8.5,8.65,8.55,0.0
VISESHINFO,0.05,0.1,0.05,0.1,0.1,0.0
VISHNU,159.95,160.0,156.25,156.4,156.7,0.0
VIVIDHA,0.7,0.75,0.65,0.7,0.7,0.0
VIVIMEDLAB,36.5,36.6,35.9,36.0,36.4,0.0
VLSFINANCE,56.2,58.8,55.3,57.3,56.1,44.44444444444447
VMART,2550.0,2591.45,2505.5,2530.9,2549.3,16.97429136453529
VOLTAMP,1119.45,1130.0,1115.0,1125.4,1113.05,0.0
VOLTAS,538.0,541.05,527.55,536.15,536.35,17.697228144989595
VRLLOG,283.6,286.45,280.5,281.85,282.45,13.178294573643356
VSCL,46.2,46.2,46.2,46.2,44.0,0.0
VSSL,97.05,98.95,97.0,98.4,97.25,43.63636363636374
VSTIND,3072.0,3106.4,3041.35,3100.65,3072.0,15.154660577122698
VSTTILLERS,1545.3,1584.8,1537.0,1562.65,1554.2,32.142857142857224
VTL,1105.05,1105.6,1092.5,1096.75,1107.7,81.08856088560887
WABAG,262.0,266.0,258.4,262.65,254.5,57.06051873198845
WABCOINDIA,6782.45,6849.85,6700.0,6708.55,6790.8,0.0
WALCHANNAG,99.4,100.4,97.6,99.2,99.1,48.95833333333325
WANBURY,19.6,20.35,18.65,19.1,19.6,0.0
WEBELSOLAR,28.1,28.9,27.6,28.0,27.95,0.0
WEIZFOREX,514.85,518.0,511.65,514.15,514.55,75.99999999999994
WEIZMANIND,57.95,57.95,52.45,52.45,55.2,83.28267477203647
WELCORP,133.05,134.75,130.7,133.75,132.8,0.0
WELENT,114.7,114.9,111.25,113.2,114.7,44.148936170212735
WELINV,147.6,154.9,147.6,154.7,151.75,47.85276073619618
WELSPUNIND,61.2,61.6,60.25,60.85,61.2,0.0
WENDT,3080.05,3174.0,3080.0,3100.6,3105.3,37.29533050333523
WHEELS,898.3,906.0,890.0,891.75,899.8,14.040114613180748
WHIRLPOOL,1383.2,1400.0,1369.4,1390.75,1390.7,73.55450236966848
WILLAMAGOR,53.5,53.5,52.2,53.0,53.45,41.071428571428555
WINDMACHIN,67.55,68.85,66.45,66.8,67.5,62.24489795918363
WINSOME,1.05,1.1,1.05,1.1,1.1,0.0
WIPL,72.0,72.0,72.0,72.0,72.0,0.0
WIPRO,324.5,326.85,319.65,324.45,325.5,0.0
WOCKPHARMA,508.05,512.95,501.0,510.7,507.8,39.45086705202309
WONDERLA,264.2,267.8,264.0,265.25,263.4,31.372549019608
WORTH,75.0,75.0,74.0,74.35,75.0,0.0
WSI,3.0,3.15,3.0,3.15,3.15,0.0
WSTCSTPAPR,309.6,311.65,302.8,305.3,309.6,42.535211267605696
XCHANGING,45.15,46.75,45.1,45.7,46.0,30.26315789473682
XLENERGY,0.9,1.0,0.9,0.95,0.95,0.0
XPROINDIA,39.9,41.9,39.9,41.3,39.3,70.4347826086956
YESBANK,184.85,190.3,181.55,189.65,184.1,86.02150537634373
ZEEL,463.0,468.7,455.6,463.95,461.45,30.627306273062743
ZEEL,7.6,7.6,7.55,7.55,7.55,30.627306273062743
ZEELEARN,36.45,36.45,35.4,35.55,35.7,0.0
ZEEMEDIA,24.0,24.1,23.55,23.75,23.9,0.0
ZENITHBIR,0.65,0.7,0.65,0.65,0.7,0.0
ZENSARTECH,230.45,232.5,224.0,229.25,231.1,40.49586776859525
ZENTEC,75.55,77.0,73.15,73.45,75.6,0.0
ZICOM,6.65,6.65,6.4,6.5,6.6,0.0
ZODIAC,23.0,23.0,23.0,23.0,22.0,0.0
ZODIACLOTH,143.95,143.95,138.1,139.0,140.1,0.0
ZODJRDMKJ,42.6,43.95,41.3,41.3,42.05,26.13636363636357
ZOTA,252.05,253.95,250.65,252.2,253.0,0.0
ZUARI,239.3,240.0,236.1,238.4,237.25,62.08695652173915
ZUARIGLOB,122.1,122.25,118.4,119.55,120.4,76.71957671957658
ZYDUSWELL,1349.05,1355.4,1329.05,1339.3,1359.75,34.150772025431365
ZYLOG,0.8,0.8,0.75,0.75,0.8,0.0
